job_title,company_name,company_location,job_url
b'Python Developer (m/f/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-f-d-at-sewts-3588022814?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=w7LVLonTBTCZ%2FfOXjbBR%2BQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer with Odoo - remote work',b'Sowelo Consulting sp. z o.o. sp. k.',b'Germany',b'https://de.linkedin.com/jobs/view/python-developer-with-odoo-remote-work-at-sowelo-consulting-sp-z-o-o-sp-k-3555921003?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=q7rR9X5An%2FEUVi3F5kXWkw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software developer:in Python',b'atene KOM GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-in-python-at-atene-kom-gmbh-3591923181?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=IZl7GuBJy2tmpQJHinXLNA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Memfault',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-memfault-3564019716?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=lQELlb3sQFhhzLb1fn%2FInQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Software Engineer (Open Source / Python)',b'dltHub',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-software-engineer-open-source-python-at-dlthub-3590337317?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=chTKZliW9wuHARjUvOVTGQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/w/d)',b'TEMPTON Group',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-w-d-at-tempton-3577038722?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=%2FhIttopWMQbu2AOsYZvWfA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python REMOTE (all genders)',b'AllocNow GmbH',b'Germany',b'https://de.linkedin.com/jobs/view/software-engineer-python-remote-all-genders-at-allocnow-gmbh-3574517462?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=X3x%2BV7PGyGp8iBqk%2FjjrNA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (English speaking)',b'MobiLab Solutions GmbH',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/data-engineer-english-speaking-at-mobilab-solutions-gmbh-3584976512?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=FIvp6AYRbL3Taj%2BWhEgLgw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Buddywise',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-buddywise-3567534871?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=GjSiKzA3xuGp4LxBn5zZUg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Fullstack Developer* mit Python Superpower // 100% Remote // 85.000\xe2\x82\xac (*m/w/d)',b'NXT Hero',b'Germany',b'https://de.linkedin.com/jobs/view/fullstack-developer-mit-python-superpower-100%25-remote-85-000%E2%82%AC-m-w-d-at-nxt-hero-3589268995?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=39zT1JI%2Fx0ttn2PPWgf2Ww%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/f/d)',b'Vantis',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-f-d-at-vantis-3569801376?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=FW1LNUu7b1H6CxbBm4kWGg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'(Senior) QA Automation Engineer - Python with Selenium (gn)',b'MEDWING',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-qa-automation-engineer-python-with-selenium-gn-at-medwing-3590346128?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=hv%2FAe5zNI7pTJfz4z2LRmQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Senior Backend Engineer (m/f/d)',b'Y42',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-senior-backend-engineer-m-f-d-at-y42-3585539171?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=0XCa6AhufUlS9GNUR%2B66Gg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=1d%2BbvoBHwJRD5mI8z2wuCA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'(Junior) Software Developer \xe2\x80\x93 Inhouse (w/m/d)',b'Energieversum GmbH & Co. KG',"b'G\xc3\xbctersloh, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-%E2%80%93-inhouse-w-m-d-at-energieversum-gmbh-co-kg-3591923174?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=QaW7s0L7TGgtTNyOj%2BlxmA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer/in (m/w/d)',b'DNS:NET Internet Service GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-in-m-w-d-at-dns-net-internet-service-gmbh-3588702357?refId=SuRfQNh7nVQy0Tuuf%2BrNjA%3D%3D&trackingId=%2FfsK7WsuaT%2BYDbD5sNLD%2Bg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=MVh%2Ban9nkEJ0Lrf9EZPUVw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Machine Learning Engineers (Computer Vision)',b'Retail Foundation',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/machine-learning-engineers-computer-vision-at-retail-foundation-3589823043?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=ykkyF%2BosNMSL%2FoSpARA71g%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'(Junior) Software Developer \xe2\x80\x93 Inhouse (w/m/d)',b'Energieversum GmbH & Co. KG',"b'G\xc3\xbctersloh, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-%E2%80%93-inhouse-w-m-d-at-energieversum-gmbh-co-kg-3591923174?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=xKK655DCWW2YopJAKCAsXw%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer/in (m/w/d)',b'DNS:NET Internet Service GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-in-m-w-d-at-dns-net-internet-service-gmbh-3588702357?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=dO%2B%2Bjkw41pVrINO7ucWjCw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'roastmarket',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-roastmarket-3577552898?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=7AVtZuhzVUqgqs3fG3C%2Fag%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Senior Django / Python Developer',b'Divio Technologies AB',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-django-python-developer-at-divio-technologies-ab-3590302538?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=H9YbxiV2RD4A1f2XqLJk5w%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'K-tronik GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-k-tronik-gmbh-3579727322?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=plKa%2FPq4rYvCxBgtZ1NDnA%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Back End Developer (m/w/d)',b'apploft. GmbH',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/junior-back-end-developer-m-w-d-at-apploft-gmbh-3584981518?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=c%2BLZQquGAbx7JODOie4nmA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Backend Developer (all genders)',b'pickshare',"b'Dortmund, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/backend-developer-all-genders-at-pickshare-3589265681?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=UayAgpxPTsx8%2BTQ3d6KBPg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'smart IoT',"b'Essen, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-at-smart-iot-3589815797?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=pUZai67w%2FLKbZ64BUjuE4A%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Web Engineer',b'SoundCloud',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/web-engineer-at-soundcloud-3588704465?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=5J1aH%2BCMCXzk12fgKbogrw%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'( Data / Analytics / BI ) Engineer',b'GoPuls',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/data-analytics-bi-engineer-at-gopuls-3588708289?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=XzJgRE3C8M5IwbrCPh38IA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Fullstack Developer Python/SQL \xe2\x80\x93 Supply Chain (m/w/d)',b'flaschenpost SE',"b'M\xc3\xbcnster, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-fullstack-developer-python-sql-%E2%80%93-supply-chain-m-w-d-at-flaschenpost-se-3584591239?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=VSoKFTV99yvsH6MsUYwtGg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Software Developer (m/w/d)',b'WOLFF & M\xc3\x9cLLER',"b'Ludwigsburg, Mecklenburg-West Pomerania, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-m-w-d-at-wolff-m%C3%BCller-3578119401?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=B%2Bs7J5fDzSLGMencCivIIg%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Software Engineer, Python/Go'",b'AssemblyAI',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-go-at-assemblyai-3571417113?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=KuiTCrgyIt8EMA0EfPhfqg%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'advastore SE',"b'Traunstein, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-advastore-se-3571963768?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=aO9NxHT5VyKiB5OevhKuqA%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Developer (m/f/d) Python',b'MID GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-m-f-d-python-at-mid-gmbh-3591924182?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=C%2FocyDVDdOsaL09TagQy4w%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'(Junior) Data Engineer - Python (w/m/d)',b'smartclip',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-engineer-python-w-m-d-at-smartclip-3586233971?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=FxcFfIC1Ar0XLEbp4gDgmQ%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Scientist (m/w/d)',b'SKOPOS',"b'H\xc3\xbcrth, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-scientist-m-w-d-at-skopos-group-3584980365?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=U5%2F3ITrMXee0091e3G5ohw%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'AI / Machine Learning Engineer',b'Kittl',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/ai-machine-learning-engineer-at-kittl-3581796756?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=Q9Rij4TRxiXIf0%2Bl%2BW%2B%2FPQ%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (f/m/d)',b'IONOS',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-f-m-d-at-ionos-3580613392?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=PO8I%2FhbRKSlPUS7dAjCOhg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Developer (Web Development) (all genders)',b'WorkGenius Germany',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/python-software-developer-web-development-all-genders-at-workgenius-germany-3570051769?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=H6hXfjvzrFdy0vwV3Mf9Ug%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Developer (m/w/d)',b'Positive Thinking Company',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/python-software-developer-m-w-d-at-positive-thinking-company-3589261541?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=UDQAOVJ492OdCcxNL8Ad0Q%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-sewts-3554155604?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=zr5d5Sg1KpYH%2BMKmo7Lh%2BQ%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer - Flexible Working Hours (All Genders)',b'The Recruitment 2.0 Group',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-flexible-working-hours-all-genders-at-the-recruitment-2-0-group-3581557992?refId=V%2BCaSt78mJsQhnmtaGboAA%3D%3D&trackingId=rhSWeNgSNocmizOI37Tvvg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
job_title,company_name,company_location,job_url
b'Software Development Python - Internship',b'emax digital',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/software-development-python-internship-at-emax-digital-3584986126?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=dN2uNvlphLyCAVQwPWth6g%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer (Python)',b'Qdrant',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/graduate-software-developer-python-at-qdrant-3589271533?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=M6IyNf%2FBIeEcw4Wv0IyVAA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Developer (Python)',b'Preisenergie',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/backend-developer-python-at-preisenergie-3584975432?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=PC1HIxkrZ%2FVZbi6r3cjPAQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Python Developer',b'payabl.',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/senior-python-developer-at-payabl-3580760916?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=tnyz0tG1fKSJHmxGdMVXbg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Full-Stack Software Engineer, Python'",b'Prestatech',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/full-stack-software-engineer-python-at-prestatech-3590333176?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=8bn%2FR05eMsdqMHJxruRfrg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Junior Full Stack Developer, Python + React (m/f/d)'",b'Preisenergie',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/junior-full-stack-developer-python-%2B-react-m-f-d-at-preisenergie-3584972413?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=2WezBvuOSVD8x3N00L8bGA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'Grupo Norconsulting',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-at-grupo-norconsulting-3552019965?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=CMU7HrWG9XHBnOoHfUAT%2BQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Python Engineer (hybrid)',b'BeamNG GmbH',"b'Bremen, Bremen, Germany'",b'https://de.linkedin.com/jobs/view/senior-python-engineer-hybrid-at-beamng-gmbh-3556938548?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=PW55j3fowJ1rv3l8PoTqtw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'AlphaPet Ventures GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-alphapet-ventures-gmbh-3584976181?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=7TV6vUkMYjnmf213DdvNLQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/f/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-f-d-at-sewts-3588022814?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=NzAGPrtRwch%2FTRBwz7KfwQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer with Odoo - remote work',b'Sowelo Consulting sp. z o.o. sp. k.',b'Germany',b'https://de.linkedin.com/jobs/view/python-developer-with-odoo-remote-work-at-sowelo-consulting-sp-z-o-o-sp-k-3555921003?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=o53MSf78tK1dqzRa28Lv5w%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software developer:in Python',b'atene KOM GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-in-python-at-atene-kom-gmbh-3591923181?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=Avuh0z25uyK7Z5L2%2B95L2Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Memfault',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-memfault-3564019716?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=NaoOdz39c4%2FjxqBVctepUg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Software Engineer (Open Source / Python)',b'dltHub',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-software-engineer-open-source-python-at-dlthub-3590337317?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=cwRCNEkzqZ1HczVoBQlnQw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Software Developer (m/f/d)',b'ARMON GmbH',"b'Rheinb\xc3\xb6llen, Rhineland-Palatinate, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-m-f-d-at-armon-gmbh-3591918983?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=ZEZRSIWmzFyLLdcs1jG7Xg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'R Developer',b'Preisenergie',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/r-developer-at-preisenergie-3584980381?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=7omM4Hd5QhcvIEsObcGayw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/w/d)',b'TEMPTON Group',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-w-d-at-tempton-3577038722?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=qp%2FF0wbson%2Bt%2ByfGyFzGvQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python REMOTE (all genders)',b'AllocNow GmbH',b'Germany',b'https://de.linkedin.com/jobs/view/software-engineer-python-remote-all-genders-at-allocnow-gmbh-3574517462?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=4qkqFiMSljd5tkk3E%2FJgmQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (English speaking)',b'MobiLab Solutions GmbH',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/data-engineer-english-speaking-at-mobilab-solutions-gmbh-3584976512?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=3qoddjKJSc4MgrQSF2fHNQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Buddywise',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-buddywise-3567534871?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=QBBsBflxYP0yDAHNVRlw%2BA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Fullstack Developer* mit Python Superpower // 100% Remote // 85.000\xe2\x82\xac (*m/w/d)',b'NXT Hero',b'Germany',b'https://de.linkedin.com/jobs/view/fullstack-developer-mit-python-superpower-100%25-remote-85-000%E2%82%AC-m-w-d-at-nxt-hero-3589268995?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=u7Yr8V2RQjZ1eUaDPzgr5w%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/f/d)',b'Vantis',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-f-d-at-vantis-3569801376?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=zVy9goV744QSDfkKZv5raA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Senior Backend Engineer (m/f/d)',b'Y42',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-senior-backend-engineer-m-f-d-at-y42-3585539171?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=bLMexLNqBOqoVt14cOq9rw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'(Senior) QA Automation Engineer - Python with Selenium (gn)',b'MEDWING',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-qa-automation-engineer-python-with-selenium-gn-at-medwing-3590346128?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=DU6LP3Q%2FF%2BEqth4Zb8YFYw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=S54jUuLzXqsgAFrHVWAgAQ%3D%3D&trackingId=6WQEO3eQdki2PDmuw7P%2BWA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
